NODE_1_length_2102747_cov_15.9658	sp|Q608B0|PHK_METCA	63.5	795	288	2	939411	937027	17	809	0.0e+00	1091.6	sp|Q608B0|PHK_METCA Probable phosphoketolase OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233 GN=MCA1587 PE=3 SV=1	243233
NODE_1_length_2102747_cov_15.9658	sp|Q8YWW1|PHK1_NOSS1	62.5	806	292	6	939420	937027	3	806	0.0e+00	1085.9	sp|Q8YWW1|PHK1_NOSS1 Probable phosphoketolase 1 OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=all1483 PE=3 SV=1	103690
NODE_1_length_2102747_cov_15.9658	sp|P74690|PHK_SYNY3	61.5	799	306	2	939423	937027	7	803	0.0e+00	1085.5	sp|P74690|PHK_SYNY3 Probable phosphoketolase OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=slr0453 PE=3 SV=2	1111708
NODE_1_length_2102747_cov_15.9658	sp|Q8DJN6|PHK_THEEB	62.8	801	296	2	939429	937027	12	810	0.0e+00	1083.2	sp|Q8DJN6|PHK_THEEB Probable phosphoketolase OS=Thermosynechococcus elongatus (strain BP-1) OX=197221 GN=tll1186 PE=3 SV=1	197221
NODE_1_length_2102747_cov_15.9658	sp|Q31LF9|PHK_SYNE7	61.1	784	302	3	939375	937027	13	794	2.2e-298	1035.8	sp|Q31LF9|PHK_SYNE7 Probable phosphoketolase OS=Synechococcus elongatus (strain PCC 7942) OX=1140 GN=Synpcc7942_2080 PE=3 SV=1	1140
NODE_1_length_2102747_cov_15.9658	sp|Q5N0G7|PHK_SYNP6	61.1	784	302	3	939375	937027	13	794	2.2e-298	1035.8	sp|Q5N0G7|PHK_SYNP6 Probable phosphoketolase OS=Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) OX=269084 GN=syc2013_c PE=3 SV=1	269084
NODE_1_length_2102747_cov_15.9658	sp|Q7NLX2|PHK_GLOVI	58.6	785	318	4	939375	937027	12	791	2.4e-284	989.2	sp|Q7NLX2|PHK_GLOVI Probable phosphoketolase OS=Gloeobacter violaceus (strain ATCC 29082 / PCC 7421) OX=251221 GN=glr0997 PE=3 SV=1	251221
NODE_1_length_2102747_cov_15.9658	sp|Q8YTZ6|PHK2_NOSS1	57.6	787	327	4	939381	937027	10	791	5.3e-284	988.0	sp|Q8YTZ6|PHK2_NOSS1 Probable phosphoketolase 2 OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=all2567 PE=3 SV=1	103690
NODE_1_length_2102747_cov_15.9658	sp|Q6MFC0|PHK_PARUW	56.1	783	340	3	939375	937027	15	793	3.7e-277	965.3	sp|Q6MFC0|PHK_PARUW Probable phosphoketolase OS=Protochlamydia amoebophila (strain UWE25) OX=264201 GN=pc0005 PE=3 SV=1	264201
NODE_1_length_2102747_cov_15.9658	sp|Q82T07|PHK_NITEU	55.7	792	344	4	939393	937024	2	788	1.3e-274	956.8	sp|Q82T07|PHK_NITEU Probable phosphoketolase OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=NE2135 PE=3 SV=1	228410
NODE_1_length_2102747_cov_15.9658	sp|Q7UH14|PHK_RHOBA	56.2	792	340	4	939393	937024	4	790	5.5e-273	951.4	sp|Q7UH14|PHK_RHOBA Probable phosphoketolase OS=Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1) OX=243090 GN=RB4903 PE=3 SV=1	243090
NODE_1_length_2102747_cov_15.9658	sp|A0QGK3|PHK_MYCA1	55.8	792	343	4	939396	937027	8	794	9.4e-273	950.7	sp|A0QGK3|PHK_MYCA1 Probable phosphoketolase OS=Mycobacterium avium (strain 104) OX=243243 GN=MAV_2855 PE=3 SV=1	243243
NODE_1_length_2102747_cov_15.9658	sp|Q73ZM8|PHK_MYCPA	55.7	792	344	4	939396	937027	8	794	3.6e-272	948.7	sp|Q73ZM8|PHK_MYCPA Probable phosphoketolase OS=Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) OX=262316 GN=MAP_1573c PE=3 SV=1	262316
NODE_1_length_2102747_cov_15.9658	sp|Q92T74|PHK1_RHIME	56.1	779	334	5	939342	937012	4	776	2.8e-269	939.1	sp|Q92T74|PHK1_RHIME Probable phosphoketolase 1 OS=Rhizobium meliloti (strain 1021) OX=266834 GN=R00106 PE=3 SV=1	266834
NODE_1_length_2102747_cov_15.9658	sp|Q2YAC5|PHK_NITMU	55.0	794	342	6	939378	937027	14	802	2.8e-269	939.1	sp|Q2YAC5|PHK_NITMU Probable phosphoketolase OS=Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71) OX=323848 GN=Nmul_A0993 PE=3 SV=1	323848
NODE_1_length_2102747_cov_15.9658	sp|Q8KCA0|PHK_CHLTE	54.9	788	346	6	939378	937027	7	789	7.7e-267	931.0	sp|Q8KCA0|PHK_CHLTE Probable phosphoketolase OS=Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) OX=194439 GN=CT1524 PE=3 SV=2	194439
NODE_1_length_2102747_cov_15.9658	sp|Q6N976|PHK_RHOPA	56.0	786	336	7	939375	937024	5	782	1.1e-265	927.2	sp|Q6N976|PHK_RHOPA Probable phosphoketolase OS=Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009) OX=258594 GN=RPA1673 PE=3 SV=1	258594
NODE_1_length_2102747_cov_15.9658	sp|B3Q8J5|PHK_RHOPT	56.0	786	336	7	939375	937024	5	782	1.1e-265	927.2	sp|B3Q8J5|PHK_RHOPT Probable phosphoketolase OS=Rhodopseudomonas palustris (strain TIE-1) OX=395960 GN=Rpal_1869 PE=3 SV=1	395960
NODE_1_length_2102747_cov_15.9658	sp|B2IGR2|PHK_BEII9	53.8	799	358	6	939417	937027	4	793	4.7e-264	921.8	sp|B2IGR2|PHK_BEII9 Probable phosphoketolase OS=Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIB 8712) OX=395963 GN=Bind_2204 PE=3 SV=1	395963
NODE_1_length_2102747_cov_15.9658	sp|Q2ITA9|PHK_RHOP2	55.3	785	342	7	939375	937027	5	782	6.8e-263	917.9	sp|Q2ITA9|PHK_RHOP2 Probable phosphoketolase OS=Rhodopseudomonas palustris (strain HaA2) OX=316058 GN=RPB_3858 PE=3 SV=1	316058
NODE_1_length_2102747_cov_15.9658	sp|Q20ZU5|PHK_RHOPB	54.9	787	346	6	939378	937024	4	783	2.0e-262	916.4	sp|Q20ZU5|PHK_RHOPB Probable phosphoketolase OS=Rhodopseudomonas palustris (strain BisB18) OX=316056 GN=RPC_3807 PE=3 SV=1	316056
NODE_1_length_2102747_cov_15.9658	sp|Q89S87|PHK_BRADU	55.2	776	339	6	939342	937027	26	796	2.4e-260	909.4	sp|Q89S87|PHK_BRADU Probable phosphoketolase OS=Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110) OX=224911 GN=bll2518 PE=3 SV=1	224911
NODE_1_length_2102747_cov_15.9658	sp|Q8FWR0|PHK_BRUSU	53.8	788	354	7	939378	937024	6	786	4.1e-260	908.7	sp|Q8FWR0|PHK_BRUSU Probable phosphoketolase OS=Brucella suis biovar 1 (strain 1330) OX=204722 GN=xfp PE=3 SV=1	204722
